,api,reported_fluid_type,lease_name,well_num,6mo_oil,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,stages,total_prop,total_fluid_pumped,reported_ll,stages_2,stage_delta,initial_GOR
3601,42255325020000,O,GOLDEN A UNIT,1H,94349,6,9238.0,8948.0,16735.0,14666.0,304697,447585,EAGLE FORD,11575.0,17184.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),17749,11941,426.0,2012-08-05,29.071794399999995,-97.7151806,29.054940500000004,-97.7083083,23.0,6033112.0,101420.0,5793.0,22.0,1.0,968.6079237930288
5449,42255326190000,O,GOLDEN B UNIT,2H,109702,6,25390.0,22913.0,24449.0,28463.0,443100,535242,EAGLE FORD,11875.0,16729.0,FREEPORT-MCMORAN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),16880,12124,470.0,2012-11-26,29.0676028,-97.7010056,29.053905800000003,-97.6959189,2.0,5668000.0,91180.0,4829.0,1.0,1.0,902.441906262308
3603,42013346970000,O,GOLDENEYE UNIT,1H,43300,6,3965.0,913.0,13742.0,1467.0,131918,64854,EAGLE FORD,9833.0,15297.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15390,9681,320.0,2013-03-31,28.8634305,-98.2261973,28.850026500000002,-98.2146857,2.0,7684000.0,180965.0,5734.0,1.0,1.0,230.26481715006304
5450,42311362610000,O,GOLLUM UNIT,2H,60941,6,23878.0,28923.0,21640.0,36057.0,185969,456491,EAGLE FORD,10653.0,17782.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18497,9813,371.0,2015-02-21,28.5234278,-98.61205,28.511536,-98.5902002,2.0,12700000.0,304796.0,7721.0,1.0,1.0,1211.282351955775
594,42297354270000,O,GOMILLION UNIT B,2,48377,6,3177.0,7483.0,11124.0,14805.0,103211,235515,EAGLE FORD,11863.0,17827.0,BURLINGTON RESOURCES O&G CO LP,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18087,11338,287.0,2013-10-18,28.5997268,-98.3100561,28.611236699999996,-98.32414200000001,2.0,8872000.0,117544.0,6004.0,1.0,1.0,2355.366698142902
194,42297349190000,G,GONZALES UNIT,1,45380,6,4844.0,26064.0,1622.0,13937.0,255182,1803187,EAGLE FORD,12107.0,16365.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),16915,11876,312.0,2010-10-05,28.701944399999995,-98.06361109999999,28.7129672,-98.07369720000001,11.0,3708577.0,0.0,4628.0,11.0,0.0,5380.677126341866
7469,42177330100000,O,GONZO HUNTER,4H,39888,6,9699.0,5481.0,9793.0,5494.0,126218,60791,EAGLE FORD,10411.0,15149.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),15297,9532,332.0,2013-06-24,29.597961100000003,-97.2078011,29.602046100000003,-97.2210195,2.0,5604000.0,116832.0,4878.0,1.0,1.0,565.1098051345499
3605,42177321460000,O,GONZO NORTH,1H,54774,6,16448.0,7055.0,16467.0,7354.0,168349,95311,EAGLE FORD,10364.0,14845.0,SHARON HUNTER RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15005,9660,364.0,2010-12-30,29.600324699999998,-97.1960954,29.609425399999996,-97.20913440000001,3.0,3353980.0,0.0,4682.0,46.0,-43.0,428.92752918287937
3606,42177327810000,O,GONZO SOUTH,1H,37773,6,10929.0,4482.0,9132.0,4089.0,130017,67937,EAGLE FORD,10552.0,16980.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),17295,9596,424.0,2013-02-18,29.578116700000002,-97.2129,29.592874,-97.2294266,2.0,0.0,57037.0,6813.0,1.0,1.0,410.10156464452376
3609,42297360300000,G,GOOD PHELAN,1H,49051,2,21815.0,68970.0,27017.0,100396.0,70866,261329,EAGLE FORD,12897.0,17164.0,ROSEWOOD RESOURCES INC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),17318,12267,270.0,2019-07-07,28.546243,-98.272687,28.549433899999997,-98.2880772,2.0,12352000.0,259052.0,4095.0,1.0,1.0,3161.586064634426
3610,42177326130000,O,GOODWIN,1H,39018,6,3536.0,2304.0,6958.0,3896.0,137940,73400,EAGLE FORD,9900.0,18228.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),18259,9003,285.3,2012-08-22,29.502111100000004,-97.31191390000001,29.519177000000003,-97.3336333,2.0,5902000.0,129209.0,8465.0,1.0,1.0,651.5837104072398
8877,42311365670000,O,GORDON A UNIT,6H,79284,6,26985.0,19150.0,22021.0,18041.0,232711,232164,EAGLE FORD,9132.0,19207.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),19328,9116,474.0,2016-11-26,28.6275167,-98.8001694,28.598911100000002,-98.7988901,1.0,18968000.0,430992.0,10285.0,1.0,0.0,709.6535112099315
5454,42311358150000,O,GORDON B UNIT,2H,47404,6,23188.0,8915.0,14895.0,7121.0,166943,94749,EAGLE FORD,9072.0,15013.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15102,8667,483.0,2014-01-27,28.640527799999997,-98.76898890000001,28.6588962,-98.7686432,2.0,10848000.0,197595.0,6009.0,1.0,1.0,384.4661031568052
5455,42013349590000,O,GORDON C UNIT,2H,55673,6,18242.0,8052.0,20628.0,9570.0,209318,157940,EAGLE FORD,8765.0,15212.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15303,8734,397.0,2014-05-06,28.6695,-98.7448556,28.650036100000005,-98.7437444,2.0,11378000.0,239688.0,6442.0,1.0,1.0,441.39896941124874
5456,42311365930000,O,GORDON TRUST,2H,97093,6,14663.0,5107.0,29329.0,13471.0,225837,79848,EAGLE FORD,9272.0,17630.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17765,9082,437.0,2016-01-26,28.6436028,-98.7353694,28.644605600000006,-98.70909420000001,2.0,15428000.0,320905.0,0.0,1.0,1.0,348.2916183591352
5457,42013346580000,O,GORGON UNIT,2H,44139,6,18293.0,7957.0,15012.0,12149.0,190022,174250,EAGLE FORD,9678.0,16204.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16293,9624,396.0,2013-02-19,28.6866416,-98.5425973,28.6673217,-98.5426132,2.0,9958000.0,159127.0,6437.0,1.0,1.0,434.975127097797
195,42255320000000,O,GOTTHARDT UNIT A,1,48997,6,1555.0,792.0,8051.0,5460.0,217403,343237,EAGLE FORD,11708.0,16633.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),16840,11302,289.0,2011-07-07,28.9160417,-97.94151670000001,28.9296544,-97.9408608,2.0,723047.0,82936.0,5129.0,1.0,1.0,509.3247588424437
3615,42013347520000,O,GRACE UNIT,1H,58192,6,7848.0,2901.0,12700.0,6867.0,170528,190280,EAGLE FORD,8948.0,16646.0,CINCO NATURAL RESOURCES CORP,KARNES FAULT ZONE (GULF COAST BASIN),16682,8884,402.0,2014-01-04,28.763472200000002,-98.560025,28.744243,-98.5431041,26.0,8975560.0,220462.0,7617.0,25.0,1.0,369.64831804281346
10228,42255323320000,G,GRAEF GAS UNIT 1,A1H,43673,6,1598.0,11318.0,5965.0,47701.0,131320,1273272,EAGLE FORD,12898.0,19192.0,TALISMAN ENERGY USA INC,KARNES FAULT ZONE (GULF COAST BASIN),19320,12865,423.0,2012-03-05,28.7956727,-97.9106005,28.7812086,-97.8980871,2.0,5724000.0,121085.0,6264.0,1.0,1.0,7082.603254067584
3616,42255321440000,O,GRAMM UNIT,1H,28459,6,14521.0,10376.0,6778.0,6896.0,124910,201215,EAGLE FORD,9775.0,15223.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),15370,10055,364.0,2011-11-25,29.1496028,-97.72739720000001,29.134810899999998,-97.7183975,30.0,4301231.0,82430.0,5708.0,15.0,15.0,714.5513394394326
3617,42311352170000,O,GRAN TORINO A,1H,70125,6,1039.0,46.0,17279.0,16719.0,154472,260996,EAGLE FORD,10210.0,14905.0,ABRAXAS PETROLEUM CORP,KARNES FAULT ZONE (GULF COAST BASIN),15133,10233,368.0,2012-12-26,28.6260898,-98.4815664,28.612454200000002,-98.4816603,2.0,6556000.0,113097.0,4773.0,1.0,1.0,44.27333974975939
5460,42013349650200,O,GRASS FARM UNIT,2H,20162,6,2778.0,1140.0,4577.0,1935.0,55131,43062,EAGLE FORD,7967.0,11827.0,ABRAXAS PETROLEUM CORP,KARNES FAULT ZONE (GULF COAST BASIN),12000,7839,479.0,2014-11-27,28.8964507,-98.5137791,28.909825899999998,-98.5145096,2.0,7142000.0,107156.0,3761.0,1.0,1.0,410.3671706263499
3619,42255321280000,O,GREEN A,1H,145978,6,12370.0,10446.0,39108.0,37794.0,345181,439643,EAGLE FORD,12070.0,16841.0,PETROHAWK OPERATING CO,KARNES FAULT ZONE (GULF COAST BASIN),16922,12184,481.0,2011-12-09,29.071927600000002,-97.68451209999999,29.059275500000002,-97.6798798,2.0,5712000.0,78865.0,4689.0,1.0,1.0,844.4624090541633
10144,42311346700000,O,GREEN SWAIM,A  1H,4652,6,3215.0,1420.0,4652.0,3536.0,98894,92949,EAGLE FORD,10848.0,15002.0,TALISMAN ENERGY USA INC,KARNES FAULT ZONE (GULF COAST BASIN),15130,10476,401.0,2011-10-24,28.542555600000004,-98.5562615,28.554191999999997,-98.55594570000001,2.0,4538000.0,76747.0,4197.0,1.0,1.0,441.6796267496112
8301,42255317060000,O,GREENLOW UNIT,5H,26914,6,9631.0,12491.0,6295.0,7831.0,121441,211944,EAGLE FORD,10700.0,14583.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14804,10723,334.0,2010-08-30,29.0634876,-97.83446479999999,29.052947200000002,-97.8275336,1.0,4289200.0,0.0,3997.0,39.0,-38.0,1296.957740629218
3620,42013343980000,O,GRIFFIN-DEATLEY UNIT A,1H,18951,6,4791.0,5137.0,4286.0,6242.0,98474,131459,EAGLE FORD,10868.0,14999.0,HILCORP ENERGY CO,KARNES FAULT ZONE (GULF COAST BASIN),15116,10526,417.0,2011-08-01,28.7867006,-98.1452503,28.797401300000004,-98.15355240000001,14.0,2370973.0,118354.0,4079.0,16.0,-2.0,1072.2187434773534
196,42255319360000,O,GROSE UNIT A,1,104365,6,20866.0,41031.0,18609.0,37118.0,260675,540447,EAGLE FORD,12863.0,18028.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18233,12847,278.0,2011-06-13,28.9677055,-97.78016109999999,28.957504800000002,-97.76769200000001,2.0,3742000.0,73719.0,5280.0,1.0,1.0,1966.4046774657338
596,42255330140000,G,GROSS UNIT,2,77624,6,12013.0,51154.0,12221.0,58215.0,254359,1308119,EAGLE FORD,13072.0,17679.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17888,12791,378.0,2013-07-12,28.846688899999997,-97.8574444,28.8555297,-97.8695019,2.0,6936000.0,98781.0,4794.0,1.0,1.0,4258.220261383502
3622,42255326690000,O,GROSS-MCLEAN UNIT,1H,83572,6,10642.0,12966.0,27282.0,52414.0,196899,599506,EAGLE FORD,12437.0,16627.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16740,12204,423.1,2012-08-25,28.820990000000002,-97.97839559999998,28.8086933,-97.9714017,2.0,4962000.0,71904.0,4404.0,1.0,1.0,1218.380003758692
3623,42255365080000,O,GROSS-ROBERT PSA,1H,81472,2,8167.0,16063.0,40773.0,112653.0,89639,258197,EAGLE FORD,12129.0,20994.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21122,12352,471.0,2019-08-13,28.8205667,-97.9746444,28.797090100000002,-97.9665427,2.0,19602000.0,403016.0,8810.0,1.0,1.0,1966.8176809109832
3624,42255365240000,O,GROSS-ROBERT-LUNA PSA,1H,107450,2,10323.0,19700.0,55873.0,149442.0,117773,332334,EAGLE FORD,12167.0,20885.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),21009,12286,472.0,2019-08-15,28.820486100000004,-97.9746083,28.797633,-97.965613,2.0,21630000.0,409357.0,8416.0,1.0,1.0,1908.359972876102
5463,42013350900000,O,GROUSE A,2H,29474,6,6074.0,1384.0,8240.0,1906.0,107082,49608,EAGLE FORD,8792.0,13500.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),13605,8267,382.0,2014-07-21,28.9087528,-98.30091390000001,28.920266899999998,-98.31092029999999,2.0,7114000.0,145136.0,4778.0,1.0,1.0,227.8564372736253
2182,42013343780000,O,GSH UNIT,11H,56079,6,2707.0,1435.0,10776.0,4682.0,171436,112171,EAGLE FORD,10545.0,14389.0,CARRIZO OIL & GAS INC,KARNES FAULT ZONE (GULF COAST BASIN),14510,10405,327.0,2011-10-04,28.677699,-98.40396,28.6702917,-98.3940358,2.0,5948000.0,121616.0,3882.0,1.0,1.0,530.1071296638345
8881,42177323870000,O,GUADALUPE UNIT,6H,120104,6,59644.0,80156.0,38824.0,65086.0,359021,525403,EAGLE FORD,11887.0,17911.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18005,11887,223.0,2011-12-07,29.366062300000003,-97.3026497,29.351602500000002,-97.29029009999999,2.0,6068000.0,106760.0,6059.0,1.0,1.0,1343.90718261686
8304,42013349040000,O,GUAJILLO EAST,5H,97726,6,14657.0,9939.0,33115.0,34753.0,278739,361191,EAGLE FORD,11276.0,18815.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19250,10989,298.9,2014-01-23,28.6772689,-98.2491936,28.693306899999996,-98.2661544,2.0,8068000.0,145480.0,7752.0,1.0,1.0,678.1060244251893
3629,42297358470000,O,GUAJILLO UNIT 10 NORTH,1H,62701,6,21537.0,20872.0,17986.0,19248.0,142963,152912,EAGLE FORD,11449.0,16161.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16277,11102,298.0,2016-08-12,28.650475,-98.2791833,28.6624962,-98.288588,2.0,9366000.0,118957.0,4657.0,1.0,1.0,969.1229047685379
3630,42297358740000,O,GUAJILLO UNIT 10 SOUTH,1H,49172,6,24964.0,32251.0,16551.0,27309.0,107642,154621,EAGLE FORD,11382.0,16035.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16172,11453,297.1,2017-05-22,28.649984999999997,-98.27890359999999,28.6416011,-98.2682792,2.0,7420000.0,114400.0,0.0,1.0,1.0,1291.9003364845378
3631,42297358420000,O,GUAJILLO UNIT 11 NORTH,1H,68189,6,19856.0,16101.0,19873.0,19852.0,157337,215399,EAGLE FORD,11547.0,17894.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18013,11065,293.0,2016-06-12,28.6482417,-98.2818444,28.662575699999998,-98.2942526,2.0,12454000.0,145973.0,6462.0,1.0,1.0,810.8883964544722
8084,42297357150000,O,GUAJILLO UNIT 11 SOUTH,56H,39859,6,20790.0,29125.0,14292.0,19366.0,120051,233382,EAGLE FORD,11554.0,15779.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15851,11484,288.5,2015-01-31,28.6478,-98.2814694,28.6387895,-98.27264720000001,2.0,3526000.0,71254.0,4245.0,1.0,1.0,1400.913900913901
3632,42297358530000,O,GUAJILLO UNIT 12 NORTH,1H,72690,6,6049.0,5156.0,25135.0,27525.0,132922,212363,EAGLE FORD,11369.0,17089.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17214,11049,285.2,2017-01-12,28.646911100000004,-98.28707220000001,28.659454800000002,-98.2984132,2.0,7028000.0,103835.0,5794.0,1.0,1.0,852.372292940982
7480,42297358040000,O,GUAJILLO UNIT 12 SOUTH,4H,62941,6,23192.0,28823.0,18254.0,24623.0,135091,218852,EAGLE FORD,11680.0,16338.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16464,11322,284.0,2016-02-16,28.646309000000002,-98.2870118,28.634725500000002,-98.2787936,2.0,9204000.0,107541.0,4961.0,1.0,1.0,1242.7992411176267
7481,42013354790000,O,GUAJILLO UNIT 16 NORTH,4H,96642,6,66737.0,71134.0,42924.0,46929.0,187511,199474,EAGLE FORD,11369.0,18201.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18337,10960,288.0,2018-10-17,28.645875,-98.29220500000001,28.6589273,-98.3080038,2.0,17718000.0,412882.0,6705.0,1.0,1.0,1065.8854908071985
7482,42013353840000,O,GUAJILLO UNIT 16 SOUTH,4H,112267,6,18789.0,22338.0,35693.0,51625.0,207089,327516,EAGLE FORD,11448.0,17707.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17825,11311,279.0,2016-09-18,28.6464156,-98.2922994,28.630733000000003,-98.280454,2.0,12352000.0,189054.0,6302.0,1.0,1.0,1188.8871148012136
8307,42013353780000,O,GUAJILLO UNIT 7 SOUTH,5H,82687,6,41199.0,48653.0,25422.0,33074.0,169082,230649,EAGLE FORD,11491.0,17503.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17822,11410,276.0,2016-12-10,28.6618261,-98.2719364,28.6485152,-98.2605199,2.0,11802000.0,139570.0,0.0,1.0,1.0,1180.926721522367
5474,42013355450000,O,GUAJILLO UNIT 8 NORTH,2H,104077,6,24211.0,20188.0,37609.0,32723.0,165262,147233,EAGLE FORD,11510.0,16898.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17020,11035,283.0,2018-03-02,28.659542600000005,-98.2762854,28.6725799,-98.2864065,2.0,13144000.0,250476.0,5477.0,1.0,1.0,833.8358597331792
3638,42013354140000,O,GUAJILLO UNIT 8 SOUTH,1H,123896,6,2854.0,2924.0,31188.0,35862.0,214697,401370,EAGLE FORD,11610.0,17787.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17926,11477,278.8,2017-06-12,28.660069399999998,-98.2764889,28.647818,-98.2613015,2.0,12302000.0,179435.0,6324.0,1.0,1.0,1024.5269796776454
8077,42013351530000,O,GUAJILLO UNIT 9 NORTH,53H,91642,6,5466.0,3496.0,27974.0,25212.0,251638,375981,EAGLE FORD,11271.0,18232.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18335,10975,301.8,2014-09-21,28.659530600000004,-98.28178890000001,28.673359,-98.2971603,2.0,5784000.0,126640.0,6900.0,1.0,1.0,639.5901939260885
3639,42013353340000,O,GUAJILLO UNIT 9 SOUTH,1H,97359,6,26471.0,28615.0,31058.0,39967.0,234935,314566,EAGLE FORD,11343.0,18487.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18619,11458,297.9,2015-09-07,28.659188899999997,-98.281225,28.6443795,-98.2651585,2.0,7124000.0,133009.0,7113.0,1.0,1.0,1080.9942956442899
8090,42013354620000,O,GUAJILLO WEST,58H,118106,6,7411.0,6900.0,31743.0,38991.0,193732,289453,EAGLE FORD,11258.0,17869.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17998,11281,277.5,2017-04-28,28.643156400000002,-98.29584940000001,28.6272615,-98.284348,2.0,13040000.0,206397.0,6519.0,1.0,1.0,931.0484415058696
5477,42311360400000,O,GUBBELS,2H,82223,6,2587.0,1745.0,22753.0,8314.0,132555,138821,EAGLE FORD,10666.0,15429.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),15578,10185,325.8,2014-05-30,28.576437,-98.4863968,28.5910553,-98.4847679,2.0,6212000.0,165230.0,4912.0,1.0,1.0,674.526478546579
5478,42311360430000,O,GUBBELS UNIT A,2H,65955,6,3455.0,2363.0,14977.0,12967.0,115533,134805,EAGLE FORD,10734.0,16029.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16175,10614,325.8,2014-06-28,28.5764287,-98.48553100000001,28.560074699999998,-98.4849661,2.0,7004000.0,185679.0,5363.0,1.0,1.0,683.9363241678726
3642,42311363470100,O,GUBBELS UNIT B,1H,81420,6,7575.0,6980.0,22636.0,21385.0,178493,245947,EAGLE FORD,10662.0,16036.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16148,10536,306.0,2015-08-25,28.576463399999994,-98.48958959999999,28.560101399999997,-98.4895533,2.0,7100000.0,232179.0,5402.0,1.0,1.0,921.4521452145215
5479,42311366800000,O,GUBBELS UNIT C,2H,64513,6,21918.0,20238.0,20391.0,22239.0,145766,193507,EAGLE FORD,10556.0,16105.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),16321,10293,283.8,2017-02-23,28.5766463,-98.4982997,28.560127,-98.49776290000001,2.0,8898000.0,224559.0,5722.0,1.0,1.0,923.3506706816315
5480,42311366060000,O,GUBBELS UNIT D,2H,55691,6,12758.0,14430.0,14019.0,16407.0,128142,214618,EAGLE FORD,10619.0,17032.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17177,10373,284.0,2016-06-22,28.5766295,-98.5014,28.55692,-98.5022629,2.0,16774000.0,383876.0,6488.0,1.0,1.0,1131.0550242984793
198,42297350260000,O,GUERRA UNIT A,1,59882,6,1134.0,1594.0,429.0,420.0,229651,690636,EAGLE FORD,11840.0,16166.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),16378,11513,332.0,2011-09-28,28.732473,-98.1251648,28.722799199999997,-98.10961329999999,2.0,3692000.0,80975.0,4524.0,1.0,1.0,1405.6437389770724
199,42297350480000,O,GUERRA UNIT B,1,45908,6,1329.0,1222.0,399.0,0.0,131783,505068,EAGLE FORD,11700.0,15856.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),16070,11234,332.0,2011-10-23,28.732473300000002,-98.12521159999999,28.747308,-98.1254726,2.0,3384000.0,74586.0,4332.0,1.0,1.0,919.4883370955606
3644,42123324800000,G,GUEVARA A,1H,43690,6,3181.0,22468.0,14135.0,92377.0,103813,871800,EAGLE FORD,13300.0,18374.0,GEOSOUTHERN ENERGY CORP,KARNES FAULT ZONE (GULF COAST BASIN),18507,13375,259.0,2011-07-22,29.2392131,-97.31639140000001,29.2253653,-97.3139571,2.0,5954000.0,0.0,5121.0,1.0,1.0,7063.187676831185
3645,42123324970000,G,GUEVARA B,1H,63986,6,425.0,3008.0,17133.0,92001.0,138652,897944,EAGLE FORD,13151.0,19111.0,GEOSOUTHERN ENERGY CORP,KARNES FAULT ZONE (GULF COAST BASIN),19177,13068,215.0,2011-08-06,29.2416494,-97.32998959999999,29.2250518,-97.3249358,2.0,6050000.0,0.0,5934.0,1.0,1.0,7077.64705882353
200,42123328390000,O,GUNN UNIT A,1,78478,6,4989.0,5132.0,15190.0,24406.0,274550,566548,EAGLE FORD,12400.0,17893.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18107,12287,209.0,2012-09-28,29.309680600000004,-97.3395667,29.297193300000004,-97.328278,2.0,5806000.0,85451.0,5755.0,1.0,1.0,1028.6630587292043
3646,42255335170000,O,GUS UNIT,1H,47272,6,6938.0,4013.0,14754.0,9195.0,156582,98848,EAGLE FORD,8796.0,13110.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),13199,8104,362.0,2014-02-05,29.1325805,-97.8173834,29.143539699999998,-97.8254265,2.0,6370000.0,111871.0,4384.0,1.0,1.0,578.4087633323725
2186,42255346670000,O,GUSSIE YANTA,11H,151256,6,32728.0,21390.0,40057.0,31731.0,381467,447770,EAGLE FORD,10953.0,14940.0,ENERVEST OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),15007,10335,310.0,2015-07-29,29.032238,-97.82547199999999,29.0407804,-97.835018,2.0,11196000.0,233430.0,4077.0,1.0,1.0,653.5688095820093
1364,42297349180000,O,GUY PHILLIP WRIGHT 01,01H,52269,6,5292.0,10655.0,2483.0,3437.0,229113,249678,EAGLE FORD,11520.0,16350.0,PIONEER NATURAL RESOURCES USA INC,KARNES FAULT ZONE (GULF COAST BASIN),16492,11304,315.3,2010-11-17,28.6809278,-98.2023778,28.6901744,-98.2151586,2.0,4450000.0,100999.0,4684.0,1.0,1.0,2013.416477702192
3647,42123324150000,G,GWOSDZ A,1H,22061,6,4185.0,18202.0,4364.0,18270.0,89544,353671,EAGLE FORD,13519.0,18092.0,GEOSOUTHERN ENERGY CORP,KARNES FAULT ZONE (GULF COAST BASIN),18164,13115,472.0,2011-03-25,29.026756199999998,-97.6106011,29.031301000000003,-97.6238872,2.0,3324000.0,85270.0,4531.0,1.0,1.0,4349.342891278375
3648,42123341500000,O,GWOSDZ A - MIGURA A SA,1H,128872,6,22674.0,61909.0,35444.0,106443.0,264714,1029774,EAGLE FORD,13449.0,18932.0,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19057,13273,475.0,2015-12-23,29.0147108,-97.61738890000001,29.022392200000002,-97.632132,2.0,14880000.0,297166.0,5345.0,1.0,1.0,2730.3960483373025
6616,42177321240000,O,H F S,3H,42549,6,12264.0,4437.0,16863.0,9484.0,112590,98078,EAGLE FORD,10850.0,15197.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15334,11010,290.0,2010-10-28,29.2984725,-97.4625756,29.289617,-97.450498,1.0,3510000.0,79007.0,4368.0,1.0,0.0,361.79060665362033
202,42297349580100,O,H HARLAN BETHUNE 01,1,86197,6,8973.0,15102.0,25753.0,48711.0,290988,475614,EAGLE FORD,11816.0,16335.0,PIONEER NATURAL RESOURCES USA INC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),16521,11362,213.42,2011-02-16,28.605609299999998,-98.2632392,28.6156705,-98.2751128,2.0,4408000.0,94481.0,4632.0,1.0,1.0,1683.049147442327
3651,42493326710000,O,H MOCZYGEMBA A,1H,50500,6,2870.0,1293.0,11834.0,4979.0,170177,60457,EAGLE FORD,8908.0,18970.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),19035,8971,404.0,2012-10-24,29.05265,-98.00417220000001,29.0304643,-97.9817603,2.0,9324000.0,157142.0,10247.0,1.0,1.0,450.5226480836237
7492,42123331590000,O,H MUELLER 18A,4H,93644,6,8592.0,28185.0,21491.0,91121.0,189390,674350,EAGLE FORD,13291.0,18415.0,DEVON ENERGY PRODUCTION CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18567,12884,373.0,2013-08-07,28.985880600000005,-97.7006722,28.994383399999997,-97.7137128,2.0,5078000.0,124754.0,5239.0,1.0,1.0,3280.377094972067
597,42123335590000,O,H MUELLER UNIT A,2,145872,6,10920.0,19155.0,25419.0,44845.0,387299,722350,EAGLE FORD,13150.0,17668.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17986,13052,516.9,2014-07-11,29.024174300000002,-97.6817689,29.017620299999997,-97.66966009999999,2.0,6884000.0,86283.0,0.0,1.0,1.0,1754.1208791208792
